m1,m2,a1,a2,Dl_s,z_merger,alpha,beta,gamma,halo_density,d2N_dzdt,Dc_s,Da_s,Dc_l1,z_l1,Da_l1,Da_l1s,z_l2,Dc_l2,Da_l2,Da_l2s,SNR_LISAbeta,Detectable,Average_Detectability,Mean_SNR,Median_SNR
39600.8,11864.5,0.992161,0.998,53895.10768866906,5.55297,0.215437,0.168245,0.0734181,7.46922e-06,6.17125808198219e-11,8224.531424479139,1255.08455318415,4249.968014520835,1.3828751685961873,1783.5462312324937,606.5285508756972,2.092268921022222,5440.929359553843,1783.5462312324937,606.5285508756972,126.88680048227216,True,1.0,126.63510960212469,120.3066846712901
15883.1,15436.3,0.22271,-0.434581,116143.00465746476,10.8404,0.237242,0.103729,0.151539,0.000124521,1.4634304745415975e-09,9809.044006745107,828.438566834322,4671.491547826244,1.6062123364974332,1792.444723769343,433.90024451603966,2.053228668109764,5385.446689561782,1792.444723769343,433.90024451603966,65.87245314460357,True,1.0,65.61795600350834,61.99080881378366
40695.7,1933.64,0.040497,0.685886,131180.15579237867,12.076,0.121723,0.0466131,0.0766145,4.35929e-06,5.35893329302046e-11,10032.13182872275,767.2171787031775,4190.288442574197,1.353297771294213,1780.6027357456437,446.7607356326206,1.213738981068547,3895.22398864089,1780.6027357456437,446.7607356326206,28.978147625879867,True,0.96,28.493523238462725,27.56048040656484
56297.1,2062.25,0.730724,0.805776,72706.81230214781,7.19043,0.115969,0.129479,0.0562994,0.000188862,1.8178477873478902e-09,8877.04458766485,1083.8313235892194,4655.466457355583,1.5972280834210215,1792.4750113364803,515.4281459448805,2.3926954269719483,5837.32712119892,1792.4750113364803,515.4281459448805,52.02779171841542,True,0.99,51.48769927881104,49.553593270738574
41694.0,13858.9,-0.406872,0.0937773,140653.85831433066,12.849,0.0340903,0.13634,0.117143,1.6357e-06,2.0608493799730543e-11,10156.246538690928,733.35594907148,4577.509429454888,1.5541052416257084,1792.216448419278,402.82598842193926,1.7402443974475466,4902.106167419954,1792.216448419278,402.82598842193926,72.76404668620471,True,1.0,70.98331661356872,68.87752331335734
15879.4,1104.64,-0.708854,-0.0430553,122909.42151224492,11.3978,0.150874,0.147213,0.0824152,0.000101946,1.223847813540408e-09,9913.809023556189,799.6425997802988,4529.417346238128,1.527974937627316,1791.71766746539,434.3021878800778,1.9321944947365188,5206.97656518632,1791.71766746539,434.3021878800778,18.211740048867064,True,0.92,17.979497501921806,17.304730020548554
600404.0,105991.0,0.998,-0.550624,29887.190175112355,3.36864,0.0979756,0.149175,0.0624063,2.95127e-05,1.687185096144292e-10,6841.303054294323,1566.0029332456606,2106.7955808525635,0.5484364863721527,1360.5954155930117,1083.7485967256218,0.778280111185377,2806.649593649671,1360.5954155930117,1083.7485967256218,1484.345734128908,True,1.0,1269.1601541965415,1227.0521472400578
379104.0,33439.0,0.348918,0.998,66384.50493455713,6.64523,0.0531501,0.0565873,0.0244857,2.40093e-05,2.2110978292822707e-10,8683.127248566378,1135.75749173882,4067.8168774091823,1.294057184322718,1773.1976763686955,603.6849617170998,0.3158163406199742,1292.2538748383524,1773.1976763686955,603.6849617170998,244.07463312835412,True,1.0,227.9787539007181,230.3433410381009
3579.12,3394.61,-0.227004,0.911158,139458.76468792418,12.7517,0.0603818,0.120453,0.0621338,6.72286e-05,8.445182621985501e-10,10141.201792354705,737.4507728029774,4884.799744774319,1.729867887375914,1789.3905325035828,382.2365263711895,0.6355925987670293,2383.7615351590457,1789.3905325035828,382.2365263711895,20.109707968550893,True,0.93,19.92934239789568,19.00410841305764
345624.0,45619.0,0.532659,-0.258453,139471.04352841986,12.7527,0.0916567,0.13007,0.138766,0.000101397,1.2737769818558363e-09,10141.357226466063,737.4084526286522,5076.357077346196,1.8477723871556504,1782.5712045646071,368.2913298456451,2.804596916021732,6306.303573605242,1782.5712045646071,368.2913298456451,206.73206258634207,True,1.0,178.79837926160133,184.11679801559583
