m1,m2,a1,a2,Dl_s,z_merger,alpha,beta,gamma,halo_density,d2N_dzdt,Dc_s,Da_s,Dc_l1,z_l1,Da_l1,Da_l1s,z_l2,Dc_l2,Da_l2,Da_l2s,SNR_LISAbeta,Detectable,Average_Detectability,Mean_SNR,Median_SNR
62201.9,48827.9,0.613257,0.784571,78673.1016455955,7.70095,0.201561,0.086196,0.13603,1.47719e-06,1.4751347253708824e-11,9041.897912940023,1039.1851364437246,7405.249285046523,4.105959239322536,1450.3150014053897,188.09999271184267,1.69917113186933,4833.0771025859285,1450.3150014053897,188.09999271184267,245.8111328226049,True,1.0,244.4368552531334,232.0205389039379
308182.0,285077.0,0.982906,0.916983,33651.8473910321,3.72151,0.261482,0.171191,0.162839,4.35929e-06,2.704879260630438e-11,7127.348537021439,1509.5485421023018,2834.123548379317,0.7879921109798359,1585.0872729150335,909.2906713815736,0.7460499669909384,2714.3079339831047,1585.0872729150335,909.2906713815736,1719.6309451877903,True,1.0,1659.12940376565,1600.920478613016
410947.0,96830.1,0.997881,0.99656,32300.911997769064,3.59546,0.0603073,0.111252,0.0559696,2.50532e-05,1.5118577236922175e-10,7028.874584430952,1529.5257894598044,2001.3751498632928,0.5164386893622456,1319.786395264067,1094.0144039897173,1.3446920854378464,4172.743259162367,1319.786395264067,1094.0144039897173,1238.3227806289308,True,1.0,1148.4952761121172,1105.8366140079936
164752.0,100028.0,0.713297,0.966929,21617.562271361432,2.57234,0.193322,0.0536842,0.144128,1.01048e-05,4.5197219222659553e-11,6051.373125559558,1693.9521785607074,3917.5976254575294,1.2239496119951254,1761.5496434900126,597.3047020747721,0.5394334786877919,2077.340592469723,1761.5496434900126,597.3047020747721,885.1018414387165,True,1.0,876.8219953032286,834.2758453443332
209158.0,19898.5,0.998,0.310341,75942.27327665118,7.46773,0.100171,0.0591843,0.047992,1.89574e-06,1.8624648527687804e-11,8968.43348532029,1059.1307806602586,6761.770798502906,3.277387748487235,1580.8178251995007,260.5967227606109,0.5884967475090215,2235.924684314185,1580.8178251995007,260.5967227606109,307.2756406103385,True,1.0,272.4594649005945,265.8941124229468
232536.0,111085.0,0.789164,0.22695,69057.63736252498,6.87631,0.139662,0.0734259,0.169301,2.46338e-06,2.3130518596300797e-11,8767.76528127067,1113.1818429278012,5584.96446287014,2.196933292902908,1746.9756047510418,404.0979606634162,1.671934829261787,4786.51644549402,1746.9756047510418,404.0979606634162,677.9839140404049,True,1.0,617.3319946827199,591.5880210768676
2736500.0,957535.0,0.845634,0.997843,49520.58199835762,5.16464,1.46746,0.567115,1.00082,2.1369e-06,1.684288054337632e-11,8033.004684516472,1303.0776630130017,3364.968578102877,0.9877051947473034,1692.8911713397715,757.2276903602739,0.7111538423363256,2612.2704389639102,1692.8911713397715,757.2276903602739,763.9278910646746,True,1.0,625.7794945692857,631.1425761070409
949255.0,834684.0,0.962998,0.995343,32418.860519333768,3.60649,0.151058,0.0568677,0.0953416,1.89574e-06,1.1468592694023612e-11,7037.64916874535,1527.7682506084568,5958.815609805231,2.493033092391871,1705.9144458904902,234.19861032163848,1.3007932915491682,4081.944678350897,1705.9144458904902,234.19861032163848,2667.8902096189727,True,1.0,2548.4741801825835,2446.62967688696
361591.0,125182.0,0.565197,0.99367,51434.98592798557,5.335,0.161797,0.148696,0.0370244,1.80978e-06,1.457222692693655e-11,8119.176942065599,1281.6380334752328,1697.7319525756982,0.4275852569811262,1189.233318954695,1013.6456178082312,2.9448949548387566,6449.688765471237,1189.233318954695,1013.6456178082312,857.4085966911546,True,1.0,815.618958322796,807.850987272317
543708.0,396472.0,0.68715,0.998,64834.04958726025,6.5108,0.211652,0.0986315,0.160456,2.3915e-06,2.176608980118056e-11,8632.109706989968,1149.292979042175,7607.774879481552,4.41595767504074,1404.696147637635,136.38158719334672,0.782966708649649,2819.927508257721,1404.696147637635,136.38158719334672,1145.9192201384217,True,1.0,1070.2744897213588,1020.8551197255692
95309500.0,47582700.0,0.213692,0.228587,11499.888785448657,1.53336,0.730359,1.24597,0.606895,3.85795e-06,9.710155532991552e-12,4539.382000761304,1791.8424545904663,774.4664600053787,0.1828065713295253,654.7701657914197,1486.135229873642,0.2635161204524042,1093.271475439408,654.7701657914197,1486.135229873642,146.73940389555648,True,1.0,118.41461873698812,115.79910212340286
336283.0,188113.0,0.982541,0.998,65367.31433660901,6.55707,0.220106,0.151281,0.131003,2.3915e-06,2.1855508132726032e-11,8649.822528653169,1144.6000273456734,4888.908877274701,1.732326798842366,1789.2840934421847,497.6682298031803,1.85161342293448,5082.414928209982,1789.2840934421847,497.6682298031803,1188.227498845188,True,1.0,1114.6688323749297,1063.9641363088572
168882.0,164471.0,0.279906,0.480863,51279.29363399867,5.32117,0.112511,0.0365263,0.116881,5.64679e-06,4.539070139655283e-11,8112.310479547088,1283.3558470262765,4383.297695148158,1.4507099234902516,1788.582834190575,589.924456835036,0.8185220376624437,2919.4456808246514,1788.582834190575,589.924456835036,686.9908076312878,True,1.0,676.9546087342648,646.886473253913
3969180.0,941280.0,0.993013,0.997803,18435.53386006745,2.25556,0.156931,0.132666,0.127389,3.06068e-06,1.1988202879294917e-11,5662.784239905715,1739.4194055418163,2154.776506354288,0.5632081787786547,1378.4322064530556,1077.5435688134733,0.9454838552958312,3257.9501709512538,1378.4322064530556,1077.5435688134733,4650.123738125906,True,1.0,3239.398021598652,3174.9284792430926
38980.9,26928.7,0.998,0.679988,53664.5943180127,5.53259,0.0839017,0.159313,0.0902925,2.50532e-05,2.0651149566451287e-10,8214.903172862938,1257.5262143901482,5973.262053146116,2.505244690862367,1704.092744867979,343.1473774073341,0.8514322030881404,3009.677719553371,1704.092744867979,343.1473774073341,181.7193171885632,True,1.0,181.47913998097405,171.85271898199326
332696.0,244567.0,0.896044,0.946191,46100.59058075886,4.85856,0.259821,0.110231,0.158229,1.66283e-05,1.257636676204387e-10,7868.928641297325,1343.1506447484237,5080.260734338212,1.8502467297997869,1782.3933212401755,475.9988642628112,0.5352688920746634,2063.660872468599,1782.3933212401755,475.9988642628112,1423.3327283592605,True,1.0,1368.8205172665494,1321.6075318071282
