m1,m2,a1,a2,Dl_s,z_merger,alpha,beta,gamma,halo_density,d2N_dzdt,Dc_s,Da_s,Dc_l1,z_l1,Da_l1,Da_l1s,z_l2,Dc_l2,Da_l2,Da_l2s,SNR_LISAbeta,Detectable,Average_Detectability,Mean_SNR,Median_SNR
14475.2,1529.05,0.775097,-0.450415,136915.05015334729,12.5444,2.0015,1.18913,1.74764,7.81022e-05,9.748150684753363e-10,10108.609473534989,746.3312862537275,4423.115120393364,1.4714541198587214,1789.681264626931,419.7671612503168,1.4644907311458126,4409.798105289617,1789.681264626931,419.7671612503168,23.359881309590246,True,0.95,23.265250919095838,22.20421536509048
17739.6,14774.0,0.361884,0.399714,131312.1831878339,12.0868,1.67459,0.115196,1.56372,1.07863e-05,1.32645260618828e-10,10033.941313983089,766.7222937603607,7868.1247654331155,4.857116420074875,1343.3444374255412,165.4962673626636,2.360787927001743,5797.618197955285,1343.3444374255412,165.4962673626636,69.34164643144629,True,1.0,69.23891001990069,65.49866294201513
142292.0,50641.7,-0.49061,0.651735,204871.0892192633,18.0053,1.0606,1.72422,1.02651,1.48009e-05,2.1007585871084558e-10,10779.681942366777,567.1934640530156,5664.165689973851,2.256614363536476,1739.2804459672225,269.16261568150776,2.220348599075759,5616.284498356807,1739.2804459672225,269.16261568150776,133.39272192219744,True,1.0,143.2914324161008,141.61630538930893
139511.0,81519.8,-0.183508,0.263862,131414.87791095278,12.0952,1.54611,1.80803,1.16243,2.95994e-06,3.641026477228853e-11,10035.34714330081,766.3378293802929,5921.517280074983,2.461783869808891,1710.5392707172773,314.14792345722674,1.2522757792818098,3978.9997057358046,1710.5392707172773,314.14792345722674,275.7207416993935,True,1.0,275.9189305490069,266.31379218117644
34805.2,4424.92,-0.58459,-0.606183,156122.40266643307,14.1033,0.344195,2.50288,2.20225,5.07036e-06,6.617617775954604e-11,10336.9728911187,684.4181663026424,3589.46089503541,1.07982644131651,1725.8463606735977,446.7574633715732,2.616968410498297,6102.1759943776215,1725.8463606735977,446.7574633715732,32.327050870939175,True,0.98,31.77032002053912,30.86981489951725
175466.0,69296.8,0.0215952,0.46025,145810.9305738272,13.2682,1.4323,0.325973,1.56296,1.46653e-06,1.870720335446984e-11,10219.29399460529,716.2286759791207,7577.328909203431,4.367606418762856,1411.6774429539228,185.16456810130967,1.7732105227717287,4956.504332984141,1411.6774429539228,185.16456810130967,302.2882270602656,True,1.0,250.1730780781629,241.1006135957174
165537.0,13746.1,0.714711,-0.736718,131251.05817948942,12.0818,2.24242,1.31281,2.10033,5.94875e-06,7.314294849592567e-11,10033.103867930213,766.951326876287,2762.447762724453,0.7627736955459358,1567.1028918642428,555.7840749696493,2.762145752641437,6261.405108743948,1567.1028918642428,555.7840749696493,136.63696279598986,True,1.0,122.22346286895096,121.11155490183702
242910.0,59260.6,-0.362344,0.368036,156235.03195199085,14.1124,3.02005,2.3246,0.836268,2.95994e-06,3.864105698291951e-11,10338.201209072738,684.0873196231398,930.4239114107072,0.2218378636539941,761.4954020238832,622.5204000609789,1.0151432337441475,3433.101815033116,761.4954020238832,622.5204000609789,147.36289309997355,True,1.0,139.5286542555626,137.9205934647648
50061.5,5869.59,0.103929,0.592306,197959.98255856527,17.4561,0.497528,0.432695,0.504959,3.35799e-06,4.718788060627898e-11,10725.992087091276,581.162438819213,5040.18391040415,1.824983272728156,1784.1464625044507,308.07202899957554,2.2558209375502383,5663.1261828687175,1784.1464625044507,308.07202899957554,44.367204973829374,True,0.98,42.78672145665733,41.15418557011393
98625.0,82341.6,0.588096,0.396696,156221.41712664237,14.1113,1.85372,1.31681,0.685559,2.95994e-06,3.8639947500580836e-11,10338.05279007381,684.1272948107583,5617.996945300027,2.2216357846401014,1743.833662617563,312.3527333932262,1.677068903076832,4795.341917476934,1743.833662617563,312.3527333932262,293.8334170732956,True,1.0,285.39124983308494,274.9135908123447
350824.0,202108.0,0.0985318,-0.485651,179001.548656796,15.9432,1.86958,0.857613,2.67904,1.51038e-06,2.059136121834649e-11,10564.801729118231,623.5422900702484,7841.204249443058,4.809076684390806,1349.8193722578687,160.74870659592057,1.2163807326493934,3901.024951454325,1349.8193722578687,160.74870659592057,199.3425757107697,True,1.0,131.2744520788089,129.1377519183352
316799.0,251302.0,0.668275,0.500264,68691.97108917266,6.84475,1.12584,0.41493,1.00404,0.000485662,4.5484559611465245e-09,8756.425773819772,1116.2147645010702,6214.740560137808,2.7187441785866766,1671.1933536914128,323.9982432183417,2.137580437218964,5504.110979473701,1671.1933536914128,323.9982432183417,941.6672375541232,True,1.0,902.8849181017688,868.3673100954582
514128.0,17229.4,0.0196799,0.107302,156216.46630125996,14.1109,1.54862,1.13074,0.745336,7.46502e-06,9.744959997418507e-11,10337.998815508008,684.1418324195123,2829.508416921152,0.7863566802343646,1583.954902637388,496.89233559825885,3.444788210834006,6905.835348453226,1583.954902637388,496.89233559825885,46.17656166642784,True,0.98,25.51866779981267,23.82670195091952
23413.2,3812.79,-0.497362,0.380538,118082.28052451598,11.0004,2.38558,2.15572,1.37465,2.95994e-06,3.5005562144928765e-11,9839.862048308054,819.9611719866049,2502.463802356712,0.6744098995975902,1494.5347592838605,611.4294733567596,3.122098751307792,6620.573544018566,1494.5347592838605,611.4294733567596,36.943231829248106,True,0.98,36.72107197191043,35.21008817464863
218968.0,128510.0,0.791186,-0.669192,151008.0762056141,13.6896,1.84629,1.34808,2.77568,3.35799e-06,4.3344693568935314e-11,10279.931121719726,699.8101460706708,2622.55642132995,0.7146382285705112,1529.510061305362,521.278639283733,5.250124863717592,8076.681707604282,1529.510061305362,521.278639283733,345.952847133003,True,1.0,348.2885550011568,342.37102110568617
283244.0,46857.7,0.430069,0.765319,150954.98015228315,13.6853,0.819196,1.31464,0.883647,7.42795e-06,9.586814972660146e-11,10279.325594457256,699.9738237868656,4453.160027621018,1.4872592752035083,1790.388352895378,396.73452755489456,2.122944830408556,5483.8435568077775,1790.388352895378,396.73452755489456,197.7508896249261,True,1.0,187.2667137548513,189.2024867988752
19439.2,6343.66,0.527917,-0.296542,171474.239570947,15.3397,2.29248,0.281249,2.01779,0.000334492,4.499574825666363e-09,10494.332183023373,642.2597834123866,7516.497843557688,4.272893976385905,1425.4976231387895,182.2453504423239,1.6983487377695243,4831.680493357671,1425.4976231387895,182.2453504423239,44.547248245075046,True,0.98,44.39393619246621,42.12528828943285
62550.2,37267.1,0.22029,0.132719,145679.1343209026,13.2575,1.67682,0.435939,1.43177,1.35202e-05,1.7241188043724258e-10,10217.719398274776,716.6557529913923,4887.426665813558,1.7314394985828565,1789.322691331699,373.8588618944969,0.9827303267772846,3352.496981630714,1789.322691331699,373.8588618944969,153.998287252095,True,1.0,152.22047199884625,144.72570613322318
22083.0,8117.99,0.50383,-0.133701,78342.09282088566,7.67272,1.19728,1.13171,2.32012,6.39917e-05,6.37792582499395e-10,9033.162931685292,1041.560540601483,6089.856390093962,2.60607306659488,1688.7778716218747,339.37525175126365,2.8657577059972823,6369.734541731746,1688.7778716218747,339.37525175126365,69.7427970402962,True,1.0,69.49519493123043,65.91727832030449
7553.98,1137.87,-0.744721,-0.332522,91040.7572188189,8.74866,2.57404,1.69671,1.88279,0.000106459,1.1340713681376896e-09,9338.79704685761,957.9569958186676,7158.952135951324,3.763041296505077,1503.0212212267927,223.6045672565131,4.793651395384924,7832.490034500066,1503.0212212267927,223.6045672565131,18.01817768080072,True,0.92,17.801315209027656,17.164442815849174
